source,target,importance
MYBBP1A,TAF1C,15.086968204408892
MYBBP1A,CYB5D2,30.804107527390613
ABCC3,GALNTL6,56.16469688043088
GALNTL6,MCTP1,25.276723589117108
CCNY,DST,13.309165057568087
CCNY,ZNF148,14.221323993918109
CCNY,CELF1,11.238532683902793
CCNY,PCM1,20.57580507817663
NAT10,SETD7,69.25073467173662
RPS19,CD81,73.00730027983414
RPS19,UGGT1,25.218087712474617
PSTPIP2,DDX21,39.1393465553541
PSTPIP2,LAIR1,15.285332464140005
MAF1,ZNF200,20.39710928038645
MAF1,FRG1CP,90.85396194847222
MAF1,DNA2,101.59399852934
MAF1,CYCS,38.99805952087244
MAF1,SLC30A4,13.509858722094345
MAF1,LRRC47,12.850540730287218
MAF1,FAM98A,14.032286924649451
PEX6,PIWIL4,24.017335644893965
PEX6,NUDC,47.94968590967619
PEX6,COPB2,43.38140095047291
PEX6,LSM7,31.272224480970248
PEX6,ABCB10,21.164428097165747
PEX6,VRK1,25.86542321644574
TENM3,ZNF536,30.31770923426781
ATE1,SLC23A2,52.071268292796304
ATE1,KLHL24,29.987942492736234
ATE1,COLGALT1,13.994213913654747
WASF3,NEMP1,26.485788341958134
WASF3,FASTKD2,16.833884651640684
EPHA6,SNAP25,26.134978944660432
EPHA6,CACNA2D1,18.484478058783644
IFT140,RAD51-AS1,26.45407980612204
PSME4,USP47,45.602740821177726
PSME4,RICTOR,68.37511378267261
PSME4,RANBP9,57.43687321262952
PSME4,SNX13,13.973134050640017
PSME4,KDM5A,33.2885522241387
PSME4,MFSD14C,15.59732116533839
PSME4,DLG1,16.416432352106455
USP47,MYO9A,37.90708655649753
USP47,PHF3,49.7230612568875
USP47,GUSBP1,50.281572113708414
USP47,VPS53,29.35109698799348
USP47,LINGO1,54.1933723948646
USP47,PPP1R12B,50.02335385870079
USP47,COL4A3BP,25.35660566336464
USP47,BRD4,15.434172542628886
USP47,UBE2D2,16.447439840835166
ADGRL2,COLEC12,33.05303026782971
ADGRL2,EPHA6,21.971281445171527
FAM85B,KLHL24,13.805953121238105
MAPKAPK5-AS1,DHX33,52.400598130345344
MAPKAPK5-AS1,DNER,15.869546970975192
MAPKAPK5-AS1,HAUS8,17.790606393473702
AK3,PSIP1,49.31513026430893
RASAL2,PLXDC2,63.82285023584877
RASAL2,TANC2,19.058633290471278
RASAL2,KLHL5,28.147038935381875
RASAL2,ATP2C1,16.68614313113987
TBC1D10B,PIAS4,22.690587960233554
TRIP6,CCL3,12.968040217325331
TRIP6,TNS1,20.22694891319048
TRIP6,SDC3,18.663387581276645
TLN2,WDFY4,63.441837197025805
TLN2,ST6GALNAC3,83.23952922391697
TLN2,SIPA1L2,72.86629859975346
TLN2,LPCAT2,36.82946438662511
TLN2,SRGAP2,26.855825487620535
TLN2,BHLHE41,18.278664497450723
TLN2,SDK1,12.59240898745398
TLN2,MCF2L,12.890592531064158
TLN2,SLC8A1,16.625353161793136
TLN2,SPTLC2,11.59826749699204
PPP1R2,VCL,29.94074685374374
PPP1R2,CPEB2,16.28269266620451
PPP1R2,KLHDC4,47.54875435905655
PPP1R2,JUND,33.31505625484412
PPP1R2,RAB21,28.875784901854075
NSUN4,MORC2,28.17597643391562
NSUN4,DTX3L,62.02849856792409
NSUN4,STON2,57.46511438514913
NSUN4,ROR2,18.86167684300571
NSUN4,BNIP2,43.66322710511919
MT3,CLU,15.214420762964519
SLC7A7,FAM222B,49.860681823535806
SLC7A7,LENG8,67.88484134208987
SLC7A7,TMEM259,29.42739507373542
IQSEC2,WIPI1,45.63505155110215
IQSEC2,SLC43A2,16.474260823997945
IQSEC2,CASS4,40.779654075571194
IQSEC2,RGS1,23.376605272070396
RPL23AP82,CCHCR1,38.352641064797865
RPL23AP82,CDK4,43.054153069118584
RPL23AP82,EFNB1,37.57030194590652
RPL23AP82,CALHM2,24.173044272269397
RPL23AP82,MRPS15,44.17159587253061
TBRG4,PMPCA,16.633344052791937
TBRG4,SSNA1,49.08378243311245
BAG5,EPOR,44.362979545419186
BAG5,GNL3L,42.74308624108168
BAG5,MZT2A,47.827795316028414
BAG5,CASP3,44.89127543148258
GTF2H3,RABGGTB,63.14353725598238
GTF2H3,WDR12,21.54980581107632
GTF2H3,LONRF1,18.012376810639147
MAK16,AC008649.1,27.589706955325777
MAK16,KIAA1143,19.724352332063695
MAK16,ZNF761,49.21386448773919
MAK16,AC010149.1,110.46584995000558
MAK16,AL365356.1,23.423444360248908
MAK16,DAG1,12.052539183358165
MAK16,AC027018.1,17.834228550328177
MAK16,CLUHP3,12.1428260624636
MAK16,IFRD2,17.77698804553318
MPC1,CCT5,33.05262616549122
MPC1,TMX1,19.27095618266698
DTX3L,MPC1,27.268593824321194
DTX3L,SLC25A19,16.51535151051172
ZMAT3,MIR34AHG,63.904028506676596
ZMAT3,COTL1,34.7650692282541
ZMAT3,ARL5A,29.45061669428278
ZMAT3,S100Z,13.524962733759061
MIR34AHG,NEK6,39.67391325350123
RNF138,CALR,41.934563281169844
RNF138,KCTD3,43.23807218021644
IL6R,ZNF618,27.41005209924453
IL6R,CENPP,56.5607454086155
IL6R,MIR34AHG,51.95574160603216
IL6R,LOXL3,63.80895392292869
IL6R,CUEDC1,24.399096349122132
IL6R,KIAA1147,18.524196375268957
IL6R,TTC7B,18.596574672763502
IL6R,LPAR5,27.709900358605605
ZFP64,PRR12,34.32903135121163
ZFP64,TSPAN15,49.30818437101016
ZFP64,PCMT1,24.763186603313315
JAKMIP2,SNTB2,16.885807487789258
C2CD2,ZC3H6,16.534203699380846
C2CD2,REPS2,29.481090983094745
ATP6AP1,CTSL,14.25290549808723
ATP6AP1,LAMTOR4,30.261627201928153
ATP6AP1,ZNF12,13.298352733800172
ATP6AP1,INTS12,23.114810868674198
ATP6AP1,PTPA,29.56104503329121
STEAP1B,AZIN2,75.76015795824715
AZIN2,ADAMTS17,82.70391739631872
AZIN2,PMEPA1,44.43714984706375
AZIN2,TERF2IP,15.322580600977773
AZIN2,CDH23,27.563691644230367
AZIN2,CIRBP,17.479818756434746
AL137145.1,NEIL1,25.976504067248136
AL137145.1,MALRD1,20.28028124034124
AL137145.1,ZNF18,15.411240865734237
ACOT13,DFFA,25.847809320060545
ACOT13,RPP30,18.84642631566133
ACOT13,NMNAT1,28.487975399807574
ACOT13,AC026471.4,36.895445114057736
ACOT13,AC040934.1,13.937615793974764
ACOT13,ACTL6A,37.74789467873788
ACOT13,TNFAIP8L1,35.864670937069214
ACOT13,SCAND2P,33.21671271871863
ACOT13,BTN2A2,20.934337081487243
ACOT13,ADRB2,19.843966537482178
ACOT13,CALCB,21.28033498468578
ACOT13,TULP3,19.12929540763397
ACOT13,RIT1,24.56104905310692
CPSF1,TRMT44,16.16704388308452
CPSF1,SLC4A1AP,16.545048556003543
UGDH,SRP19,27.84486705459404
UGDH,FLVCR1,33.404977398481414
UGDH,ATG3,29.263431619426733
AC048341.1,ETHE1,18.97338838342209
AC048341.1,FFAR4,34.31740347664929
AC048341.1,PC,16.415479847293867
AC048341.1,MZT2A,33.73547961209127
SRGAP3,ARRB1,102.3470587994337
SRGAP3,RSRP1,32.746267185887284
SRGAP3,ABHD12,94.84577747872946
SRGAP3,AXL,94.2679219428213
SRGAP3,TBC1D9,20.555664661816
ARL11,CAB39L,18.09415717138812
ARL11,CLEC1A,13.833501429672625
PPP1R12C,NISCH,24.106488904475636
PPP1R12C,LHPP,31.76053658631961
PPP1R12C,VCL,15.1826328072514
PPP1R12C,SLC15A3,16.112622811667997
PPP1R12C,SNRNP200,16.238956500783136
NISCH,FAM204A,91.8218082861577
NISCH,DHX30,17.74956772258343
NISCH,HRH1,14.118513420820978
Z84488.2,SERPINA1,56.55506855555805
Z84488.2,DNAJB11,49.18659737346924
Z84488.2,LMNB1,37.056523330960914
Z84488.2,CDK4,51.92524042376074
PPIL4,AC127502.1,32.85730807033352
PPIL4,UNC13D,28.76367708119981
PPIL4,C2CD2,18.933282328403696
PPIL4,AREL1,52.672659163172995
PPIL4,PTPN11,48.36513460355433
PPIL4,GMPS,16.519443996564444
PPIL4,TFG,35.00757403143105
PPIL4,ZNF331,29.76031465832962
PPIL4,LRRC37B,31.898889519580827
PPIL4,UTP6,28.629073233300794
USP45,EED,18.400703935753782
USP45,SLC12A9,31.54589232518293
USP45,SART3,48.61629780618984
USP45,AC127502.1,41.448349040450445
USP45,ST7L,23.617749725303334
USP45,TEX2,41.66582310472567
USP45,ENTPD4,14.15632687688009
C12orf73,FAM98A,20.485744663858267
AC007038.1,FKTN,19.158968889419317
AC007038.1,NECTIN3,26.382458562803414
AC007038.1,ZRANB2-AS2,26.0075318433838
METTL14,KLF9,51.16704581530106
METTL14,ATPAF1,91.90438838452398
METTL14,DGUOK,64.5734252591482
METTL14,TBC1D20,43.32839475253909
METTL14,KLF3-AS1,43.39295234318521
METTL14,SDHAP1,27.512259140670103
METTL14,SSB,28.66400064725768
METTL14,PRKAA1,28.972139700803822
METTL14,RPE,38.33223376004724
METTL14,WASHC2C,15.038450992999088
METTL14,TUBA1A,20.983037465946516
METTL14,CLEC1A,11.826131686904624
METTL14,STARD3,14.805976294810353
METTL14,PURB,16.369274157300985
XRCC5,COG5,40.550000174109705
XRCC5,TRAK1,20.64907906240966
XRCC5,B4GALT1,40.56011446114259
XRCC5,BMPR2,32.87370179351379
XRCC5,CDKAL1,20.032772507009994
XRCC5,HP1BP3,30.75220243101249
XRCC5,GUSBP1,13.72918855982379
XRCC5,SRSF11,12.10194345728882
ICE2,TRMT11,21.126134632643804
ICE2,UHRF2,27.161517350793197
ICE2,LST1,14.323837041024099
ICE2,TPT1,22.777404384075673
DHX38,SLC35E2B,87.07546130618874
DHX38,TUBA1A,44.596419954752115
DHX38,MPV17,32.025283744311864
DHX38,LMTK2,25.069588257084824
DHX38,AC087500.1,22.09686187366916
DHX38,GSDMD,19.910063176617648
DHX38,RPS28,17.40231770791816
PIPOX,LINC02008,40.19000386265062
PLEKHG3,KIAA1324L,14.649302128545527
PLEKHG3,CHST12,18.066532524103266
PLEKHG3,AC008537.1,13.407431011538616
PLEKHG3,SGCE,50.70031861644149
AC110995.1,AL160272.2,134.64893059555425
AL160272.2,AC126177.4,34.21944753188734
RALBP1,TSNARE1,50.632370531974544
RALBP1,FAM117B,41.20668171395289
RALBP1,CDC5L,49.971773548567484
RALBP1,PPP4R1L,14.49807849113973
RALBP1,WAS,15.77589538531932
TSNARE1,CLCN7,21.762674737622593
TSNARE1,PRR12,15.790449747730893
TSNARE1,PIGL,23.28660486541984
AARS,BIN3,44.89790790278128
HMGB1,HLA-DMB,37.94264769299332
HMGB1,DELE1,40.69254981449078
HMGB1,ADGRB3,20.441102666614686
HMGB1,KLHL24,17.910171301152197
HLA-DMB,CIRBP,78.97729266667514
HLA-DMB,KLHL24,46.67252845321502
HLA-DMB,MXD4,22.135904442440616
HLA-DMB,ADGRB3,22.61654509459548
HLA-DMB,LPAR5,12.978443151339924
NKAIN2,EDIL3,86.69541907157193
NKAIN2,CADM2,44.157450017938885
EPOR,DPH7,42.280611401490674
EPOR,GALNTL6,12.96761640385029
SLC4A10,JAKMIP2,41.38999069570392
SLC4A10,KIAA1324L,23.809863739601145
SLC4A10,SPON1,21.01006384338565
CIR1,SLC44A2,27.574893307095856
CIR1,PCMT1,44.12598362964413
CIR1,SIPA1,37.269017132750314
SLC44A2,TTC3P1,19.38555003711862
SLC44A2,AC011586.2,14.838443401330572
LENG8,TMEM259,104.06669917548497
LENG8,MARCKS,13.8600260290161
LENG8,ADAMTS17,53.44330515841714
LENG8,ABCC5,22.226588929127615
TMEM259,MTCH1,45.64953488949857
TMEM259,SLC22A23,16.25502368984213
ODF2,KLHDC4,13.99212605732262
CNOT6L,TRAF3IP3,87.68045679362571
CNOT6L,TBL1X,68.82358676381037
CNOT6L,ABHD18,17.529354836775006
CNOT6L,NDFIP1,63.91257807721937
CNOT6L,PDE7A,180.35989328625945
CNOT6L,ATP11B,19.690275866905544
TRAF3IP3,HMGB1,35.569207503157216
NUDCD1,SETD7,27.845962266493217
CHD1L,SFT2D2,43.34427437188088
CHD1L,BASP1,73.79177649492384
CHD1L,SLC43A2,30.939213716837706
CHD1L,DELE1,23.508400461372503
CHD1L,CRK,19.456812938747028
SFT2D2,SPI1,73.99464654354966
SFT2D2,CMTM6,60.12593390903511
SFT2D2,UBE2O,53.95632442629148
HYOU1,PLTP,47.91069048931612
TMEM173,MMP14,36.86861979325725
TMEM173,PIPOX,33.76154637074724
TMEM173,VPS28,25.517001867768357
TMEM173,SEMA4C,20.83414256006243
TMEM173,ZFP30,41.5367513107858
TMEM173,CDK10,19.165182422177118
TMEM173,LINC00891,30.10601184656548
TMEM173,CLEC9A,15.639513024334391
TMEM173,LINC02008,14.8464037801679
MMP14,TREM2,46.00840120012402
MMP14,PNKP,44.69805085271918
MMP14,DNAJC17,20.826534964722608
MMP14,KRR1,12.909131562807147
MMP14,TRMT44,13.403894429569778
TMEM260,STK38L,45.69998891310291
TMEM260,ALMS1,31.6675752168295
PRKCZ,WWC3,26.59588677966469
SLC35E2B,VPS26B,37.04088308491713
CCDC91,SNX13,39.449192259783274
CCDC91,TET2,32.49398860875261
CCDC91,DLG1,18.933215760073196
RNF121,MAP3K13,33.07664708299262
SREK1IP1,BCAP29,38.51108579847275
SREK1IP1,LRRC37B,17.28319940333275
SREK1IP1,SRSF6,14.458058123916285
SREK1IP1,AC078883.1,18.118139714040346
SREK1IP1,RPE,49.70741793253134
SREK1IP1,FRG1-DT,16.725831596334537
FLG-AS1,EEF2K,17.71809724027112
SMURF1,CD53,74.7854263736254
SMURF1,ARFGEF1,42.06344471202611
CD53,ITFG1,44.930968358018305
CD53,MFSD14C,52.925107402017474
CD53,P2RX7,18.80581333710962
CD53,RAP1A,11.474780576836167
SIPA1L2,MKNK1,99.97817410352835
SIPA1L2,KLHL5,24.36425076816169
SIPA1L2,PTPRJ,32.07860949284457
SIPA1L2,CMAHP,31.687439986407547
SIPA1L2,TBC1D1,12.525307818493726
SIPA1L2,CHST15,15.060305089257533
SIPA1L2,RUNX1,17.106797127665217
SIPA1L2,CDKAL1,16.199052007731794
MKNK1,TANC2,84.37469907182128
MKNK1,TRAK1,68.84995794738781
MKNK1,ITPR2,61.459146625080294
MKNK1,NCKAP1L,14.700581011251295
MKNK1,FAM168A,83.503577177922
MKNK1,NSMCE2,12.25350647999059
MKNK1,DTNB,26.365942428956107
MKNK1,PTPRJ,21.91311918288656
KRT8P12,IKBKG,41.84698453990735
RBFOX1,CADM2,86.18678615800627
RBFOX1,NKAIN2,61.574437774615134
RBFOX1,EDIL3,17.398811698306307
RNF34,AC138150.1,35.423286543718405
REST,AL035530.2,21.677950554066317
REST,U2AF2,22.578056844147824
REST,AC025171.1,19.418455571329087
RICTOR,SENP6,14.584507315560918
RICTOR,RSRP1,40.58270322546017
RICTOR,GAB1,54.12320058737487
ACTR2,ARRB2,78.37303213212817
ACTR2,HTT,41.916660914167075
ACTR2,TLR1,35.14275821183959
ARRB2,TLR1,24.577989080431628
ARRB2,VPS35L,30.720224036517116
ARRB2,PAK1,26.16833197567572
OSCAR,GTF2H2,52.463140869440025
OSCAR,AC007318.2,43.233670373361065
OSCAR,HPN,26.574965508048514
GYPC,LINC00278,22.383765784069908
GYPC,ABCC5,80.05616309662412
GYPC,KIAA0825,34.87078039265275
GYPC,PLA2G7,20.5008719858944
CLNS1A,TBC1D32,65.94061715506851
CLNS1A,KHDRBS2,19.331778607706532
CLNS1A,FAM117B,14.986299166405853
CLNS1A,SLC12A9,27.102400430789245
CLNS1A,SASH3,33.73897113698044
CLNS1A,DNASE1,19.65634247696393
CLNS1A,CCDC200,47.35653245526336
CLNS1A,EED,37.37328362130419
CLNS1A,BICD2,16.56292693531806
CLNS1A,MSL1,19.079831043828033
TRAF2,RNF175,26.018335286312627
TRAF2,NUDC,51.24094463652046
PIK3R1,SPRED1,82.18260127692297
PIK3R1,PACS1,58.37302669744895
PIK3R1,RAP1A,34.653043777698684
PIK3R1,KAT6A,27.431958472696024
PIK3R1,IMMP2L,18.53875508348664
PIK3R1,DDX5,15.07410438176198
SPRED1,KDM2A,31.375421873114835
SPRED1,MKNK1,67.50611385190739
SPRED1,SPTLC2,25.099894230798423
SPRED1,CELF1,55.64073809292902
SPRED1,ACAP2,28.021473409261276
SPRED1,DISC1,36.228220598322125
SPRED1,CMAHP,12.230549469259788
ELP2,C1QTNF3-AMACR,33.534905303960315
ELP2,ZNF706,32.64081744171526
ELP2,CD81,40.13543886968051
ELP2,ANKAR,14.276538922320574
WIPF3,AL078590.3,88.34783960628963
GALNT13,GRM3,55.740699479219764
GALNT13,NOVA1,27.89895357014838
GALNT13,NRCAM,18.78921015163516
NAA35,UGGT1,35.30793219743363
NAA35,TULP4,22.57354023810715
NECTIN3,SRGAP2-AS1,30.008254701358826
ENDOD1,DNER,22.771743098844944
ENDOD1,NUTF2,16.341761057187643
ENDOD1,LUC7L2,29.076462087723748
ARFGEF1,B4GALT1,70.10600436955107
ARFGEF1,GAB1,23.483237100699906
ARFGEF1,UBE2D2,18.949454614282992
ARFGEF1,VPS53,22.304544012953286
ARFGEF1,ABHD12,16.550652405299445
B4GALT1,RNF144B,46.28055929559894
B4GALT1,RASSF2,20.434869985735716
MTMR8,NAB1,39.6704635998177
MTMR8,RBFOX1,32.05734670290918
MTMR8,NCBP3,79.42020277574949
MTMR8,NME7,23.68222654204019
MTMR8,PCMT1,47.513545858546735
MTMR8,SLC4A8,30.000778405135932
MTMR8,PIGL,13.918096564467728
CNTRL,XKR6,54.74955264027906
TLR3,ZNF317,52.745690726999435
TLR3,RASGRP4,23.064155611460976
SPHK2,TPGS2,15.942953544088452
SPHK2,DKC1,89.48904403117422
SPHK2,KLF9,53.77872192029818
SPHK2,OSCAR,32.72274720667363
SPHK2,PHF6,31.416364530733446
SPHK2,LMNB1,52.571510927837494
SPHK2,WDYHV1,29.803043928493544
SPHK2,ADAT2,24.929397969174833
IWS1,PTPRA,46.45447247675395
IWS1,OSTF1,31.00540491912915
IWS1,FAR1,48.13698102234286
IWS1,CLOCK,43.78727269543333
IWS1,COLGALT1,15.259195036574019
IWS1,TPR,13.476989218412918
IWS1,ERI3,19.2950340915582
IWS1,DPP8,20.112091212760447
ERN1,RFTN1,86.0432286318189
ERN1,SERINC3,23.593501203228506
ERN1,HLA-B,70.77534208596587
ERN1,ADARB1,85.20631722891228
ERN1,SNRNP200,19.995008976029816
ERN1,TMEM71,24.46690834822917
MED27,RABGAP1,38.73850947123293
MED27,NUP98,38.885854616935596
MED27,DCTN4,16.89984801603605
MED27,KDM3B,37.96086058661378
MED27,IQCB1,30.596562953344186
MED27,CLOCK,19.07349835816948
MED27,ETNK1,29.87919179601064
MED27,CCNT2,28.55099032695547
MED27,YWHAE,38.30348270115819
MED27,TRAF3,27.54826242382681
ENPP4,SNHG15,37.53820696755431
ENPP4,MXD1,19.921716405219406
KCNJ14,PAICS,28.177856693065063
KCNJ14,C2orf27A,25.433971880390725
KCNJ14,BAG2,11.788770067100348
KCNJ14,WDR12,21.661103034786404
KCNJ14,RRP12,29.11868136235461
RASSF3,LINC00278,40.11323680627944
RASSF3,AFF4,18.52830290102925
RASSF3,NPC1,20.94814789557538
RASSF3,TBL1X,15.03145441738899
ATP11B,WIPF2,45.429799232560654
ATP11B,STAMBPL1,63.50237109965516
ATP11B,ZNF654,15.597722463018442
ATP11B,MYO9A,16.445268830871786
SDHAP1,HDAC2,53.9936809142663
SDHAP1,TXNDC16,17.305098609707542
SDHAP1,LRRC37B,15.645228830223628
STARD3,SLC12A7,20.314879568897325
STARD3,RAD21,18.58703977486801
STARD3,CEP68,18.00913236769855
STAMBPL1,NEK6,80.61483270051681
CACNA2D1,NKAIN2,19.49326149682354
CACNA2D1,CDC42BPA,17.470357978625827
TTC7B,SLC7A7,43.183882387230554
TTC7B,CUEDC1,39.62944989722065
TANC1,PRDM11,75.54945998776051
TANC1,S100Z,60.54793528070416
TANC1,COTL1,49.39927088578114
TANC1,RAP1GAP2,17.734275026666115
TANC1,ZNF618,36.66377651007491
TANC1,LINC01091,29.910279879252258
AXL,KIAA1147,40.68637973039842
AXL,ABHD12,16.905257021816208
AXL,SH2B3,24.63391793933542
AXL,TBC1D9,47.776973222765065
TMEM63B,MIR503HG,25.181588271578384
TMEM63B,SRSF6,15.840071267669337
TMEM63B,AGL,36.939070880644785
TMEM63B,BAX,19.673206849589214
TMEM63B,ELAVL4,25.799196380569327
MIR503HG,SPAG16,12.41463383000046
MIR503HG,UBA7,27.543797551358445
MIR503HG,ACPP,85.27359468262684
PALB2,LINC01503,26.545493513871243
PALB2,ZNF623,25.818543635618774
ZNF529-AS1,ZNF345,34.69209096801852
ZNF529-AS1,STARD4,25.074726320729507
ZNF529-AS1,SPINDOC,30.043337012461713
ZNF529-AS1,AC097634.3,17.197352844372332
ZNF529-AS1,DNAAF2,45.83111422301533
ZNF529-AS1,AF127936.2,29.993342571893105
PPIE,AC024145.1,23.45933312973471
PPIE,AC008537.1,50.787708702551186
PPIE,PLCD1,19.563079927270934
PPIE,DHX33,12.330987457112432
PPIE,MRPL23,50.74462298387557
PPIE,CHAF1A,23.139413699841157
PPIE,HAUS5,15.995908481749371
POLD2,METTL13,44.88419622624147
POLD2,FTSJ1,18.984577241608402
POLD2,CSRP1,17.100552802379053
POLD2,AC127526.1,67.21328994110004
POLD2,C8orf59,26.40786432921451
SENP7,TBC1D9,30.066139955033265
SORCS2,FAM122B,24.875975355298706
TBC1D1,RNF13,50.65228100467605
RNF13,TANC2,78.82821168216974
RNF13,TFEC,18.595940688097354
STX8,SENP6,17.60929389180823
ARHGEF40,SLC22A23,54.94423866342791
ARHGEF40,KLHL24,22.338694388005724
LINC01481,KLHDC4,25.80810673996144
LINC01481,QDPR,16.256883225327254
LINC01481,TSNARE1,32.815429507583275
LINC01481,NKAIN2,29.88288944623056
LINC01481,GAPDH,17.493181906593644
LINC01481,AC011586.2,21.996061589026475
RPN2,CD81,49.979986181379296
RPN2,GPATCH2,26.060909740224993
RAB20,RGS1,74.46374488213445
RAB20,JDP2,41.16704107664317
RAB20,SLC43A2,72.66332213989259
RAB20,LITAF,54.7538893203697
EBLN3P,GPR137C,106.47100371038968
EBLN3P,SERINC3,42.593011117087364
EBLN3P,SCARF1,33.31080101636571
EBLN3P,CCZ1B,14.25754821537199
EBLN3P,LINC02062,15.502818101623339
EBLN3P,PRDM15,50.749275901187254
EBLN3P,AC092944.1,35.82144533308079
EBLN3P,AFF3,17.49079466601894
CENPP,LINC00278,74.53261232171684
CENPP,NHLRC2,65.19734009974341
CARD6,HHIPL1,23.855624026662397
CARD6,WNK3,24.665649325677688
CARD6,TENM3,19.678145796797125
CARD6,LINC00539,22.478167230080608
CARD6,THUMPD3,12.84666322701297
CARD6,POLR3G,20.61284150799748
CARD6,REEP4,25.75194873497953
GOLT1B,TDP1,14.282464549068413
GOLT1B,HMGB2,12.697142237689985
GOLT1B,KNTC1,32.13867427430702
GOLT1B,ZFP30,20.28530593269087
GOLT1B,ZNF317,27.11221209594357
GOLT1B,CHTOP,13.76060160057471
SEMA4C,STRN4,69.1672635203832
SEMA4C,ZNF623,53.611788051081355
SEMA4C,NEMP1,22.92885963714099
SEMA4C,PTPN13,19.8424835535988
HADHA,IPO7,94.17109130965684
HADHA,FSCN1,21.698241487354775
HADHA,UBC,73.81325107691298
HADHA,PMEPA1,14.422464623045645
HADHA,RNF2,19.01406636265333
HADHA,LDAH,94.80193946916991
HADHA,ANGEL1,14.026565508041791
HADHA,WIPI1,17.546227311831842
SRGAP2,ITPR2,68.80715365486668
SRGAP2,PLXDC2,45.11801135578322
SRGAP2,SLC8A1,19.96696682078446
PBX2,CNP,41.39592612760221
PBX2,GNAI1,33.96420922154947
PBX2,REXO4,48.64884814502399
PBX2,SEMA4C,21.854238659226233
PBX2,EDF1,27.830364659179214
PBX2,PIPOX,19.570034630051623
PBX2,PMS2CL,25.60176723211232
PBX2,LAMA2,19.065796798579445
NPRL3,TTC3P1,33.5535750904298
NPRL3,SACM1L,22.64340522281811
NPRL3,ERCC6,36.69346525547583
NPRL3,RAB21,43.80044365514834
NPRL3,EEF2K,50.8940403696676
SPATS2,KLC1,45.398825145033385
SPATS2,PIK3CG,33.8465108574661
SPATS2,CCDC14,19.975111523697542
TBC1D23,FLG-AS1,66.93333255976512
TBC1D23,PDE4A,32.30156598491733
TBC1D23,STX5,13.5831046123791
TBC1D23,MS4A14,14.295854276155085
TSPAN15,PMEPA1,17.50704516635973
PRR12,AL591684.2,18.000003541519426
PRR12,ADA2,20.46341259805224
PRR12,EDIL3,42.64186962215549
PLEKHH2,CNTN1,16.684030075407495
PLEKHH2,NPIPB3,14.451803224965602
PLEKHH2,LINC00893,19.611020974020196
PLEKHH2,DDX39A,19.911125755728552
PLEKHH2,HSBP1L1,32.87036296169141
CXXC1,ILF3-DT,24.556941874551306
CXXC1,NIT1,24.74649699314848
CXXC1,MPDZ,27.856563878704417
CXXC1,VPS26B,28.960382198684638
SGCE,SEMA6A,37.6497260849855
SGCE,CARNS1,31.32231536169602
SGCE,CIT,17.994974515697784
SGCE,AC139713.2,19.208546344408543
SGCE,SLC4A10,44.0833940333513
SGCE,TENM3,19.618624135624923
SGCE,ADGRL2,18.870878398354765
SGCE,EDF1,51.012720229993334
SGCE,LONRF1,21.015953665104618
SGCE,ZEB2-AS1,41.94983285863214
SGCE,ZMAT2,15.6890151121192
SGCE,MEIS2,22.539426090142218
SGCE,LTBP2,27.905090145665156
SGCE,UCHL1,17.9337808268579
SGCE,NPIPB3,13.58415901645334
SGCE,SNAP25,15.839889568130172
SGCE,ATAD2,20.190784883980733
NOP58,LITAF,35.71392585908009
NOP58,HSP90B1,24.328552243148632
NOP58,DDX21,26.88369821431844
NOP58,PSMD14,18.209079067033613
NOP58,PPCDC,44.87642947757627
VPS29,C12orf75,15.99497297415886
VPS29,MARCKS,17.8888646718973
VPS29,TMEM87B,13.306931805763952
ZFP30,HHAT,87.00385960942869
ZFP30,AC007038.1,52.86246845390103
ZFP30,TRIM26,24.010062980627566
ZFP30,TRMT2B,29.600571574718494
ZFP30,FASTK,57.80225850114269
ZFP30,RPL32,38.67736651197444
ZFP30,EIF3F,13.013098972437126
ZFP30,TBC1D20,51.74367592616717
ZFP30,AK3,19.11546082957672
HHAT,ELAVL4,33.68484273510502
LINC01503,ATG14,28.227956108235933
LINC01503,GIMAP2,49.31846183489426
LINC01503,VRK3,28.184610262164593
LINC01503,EBLN3P,19.67034195200913
MYH9,TRAF3IP3,66.99561099390198
MYH9,ATP11B,23.085763640345448
MYH9,SF3B1,19.99822153519408
MYH9,RSRP1,44.1987507145649
MYH9,TTC7B,23.790502086389296
MYH9,NPC1,15.399377858720307
MYH9,USP3,21.680281581050654
MYH9,SENP7,14.45793054211147
WDYHV1,AC007318.2,34.26100801800073
WDYHV1,ETHE1,56.8177744904361
WDYHV1,RNF175,14.191250349628781
DNMT3A,PRRC2B,41.44092412477956
DNMT3A,SH2B3,45.21283595535376
DNMT3A,AXL,12.66516444661109
DNMT3A,CCDC18-AS1,44.7347105719249
DNMT3A,SRGAP3,33.720608217841125
DNMT3A,LAT2,34.47311931134291
DNMT3A,ATRN,28.61143011335817
DNMT3A,STX8,15.814576492547838
DNMT3A,RSRP1,21.66818655205327
PHF6,CR381653.1,20.01467655357284
AL078590.3,IQSEC2,111.51997512581028
AL078590.3,OR52K3P,49.73849673648218
ZNF18,AC064807.1,43.790371586699194
GIMAP2,PEX7,61.12766166579637
GIMAP2,AL445623.2,23.428135691438797
GIMAP2,RORA-AS1,27.143805423680817
RPL6P27,RPS28P7,46.62355890532059
RPL6P27,CHMP6,17.781310227855087
RPS28P7,RPS28,37.29029052991181
